Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
13,2,9,4,17,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130172,M,20140146,D,0.7781512503836436,0.0,0.6923076923076923,0.3333333333333333,0.0688566662226547
14,1,8,6,20,7.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-60,60:690,0-99,20110519,M,20180132,M,0.8450980400142568,0.0,0.6153846153846154,0.5,0.07478062091141312
15,0,9,6,21,2062.49,False,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-1,1:749,1000-9999,20120565,H,20111550,D,3.3143918515466426,0.0,0.6923076923076923,0.5,0.29328228071408713
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20140360,D,20180180,U,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20120195,U,20150378,S,0.0,0.0,0.38461538461538464,0.5,0.0
10,5,5,5,15,1.76438,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20140352,M,20100477,M,0.24659212622104498,0.0,0.38461538461538464,0.41666666666666663,0.021820323131224173
12,3,5,7,19,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20140092,U,20130351,M,0.47712125471966244,0.0,0.38461538461538464,0.5833333333333333,0.042219271597608896
11,4,4,7,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20120111,M,20110004,M,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20110867,D,20110543,M,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
13,2,5,8,21,6.27972,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20190302,M,20111409,M,0.7979402798572763,0.0,0.38461538461538464,0.6666666666666666,0.0706077481577726
12,3,5,7,19,5.42668,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20160028,U,20101526,U,0.7345342128948182,0.0,0.38461538461538464,0.5833333333333333,0.06499710320003105
13,2,6,7,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20100420,U,20120150,M,0.3010299956639812,0.0,0.46153846153846156,0.5833333333333333,0.026637394625045812
11,4,5,6,17,4.53216,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20200192,U,20130338,D,0.6563052334708234,0.0,0.38461538461538464,0.5,0.05807481563385257
12,3,8,4,16,4.07291,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20130299,S,20111567,F,0.6099048134900685,0.0,0.6153846153846154,0.3333333333333333,0.053968958026310784
13,2,8,5,18,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20160478,U,20150013,M,0.47712125471966244,0.0,0.6153846153846154,0.41666666666666663,0.042219271597608896
11,4,6,5,16,2.42706,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20120534,M,20100860,M,0.38508051277479516,0.0,0.46153846153846156,0.41666666666666663,0.03407481556305436
11,4,4,7,18,6.42476,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20200085,M,20100977,M,0.8078569090270791,0.0,0.3076923076923077,0.5833333333333333,0.07148524597643229
13,2,6,7,20,4.22386,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20170274,M,20110509,U,0.6257095150572225,0.0,0.46153846153846156,0.5833333333333333,0.055367476707636115
13,2,6,7,20,6.30913,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20160126,U,20120132,M,0.7999694761618846,0.0,0.46153846153846156,0.5833333333333333,0.07078730668521539
12,3,5,7,19,1.75046,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20190028,F,20110299,E,0.2431521910920499,0.0,0.38461538461538464,0.5833333333333333,0.021515931838544222
11,4,3,8,19,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20110321,E,20111098,M,1.0,0.0,0.23076923076923078,0.6666666666666666,0.0884875095795413
10,5,3,7,17,1.00263,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20150219,F,20140184,T,0.0011406951299526213,0.0,0.23076923076923078,0.5833333333333333,0.00010093727123901869
11,4,2,9,20,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20160185,U,20140278,S,1.0,0.0,0.15384615384615385,0.75,0.0884875095795413
11,4,9,2,13,1.10537,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20110058,U,20101525,D,0.04350767355201803,0.0,0.6923076923076923,0.16666666666666666,0.003849885680217751
12,3,6,6,18,4.5574,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20170136,D,20120031,F,0.6587171479963154,0.0,0.46153846153846156,0.5,0.058288239943532084
10,5,3,7,17,5.38978,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20210156,S,20210091,F,0.7315710385195837,0.0,0.23076923076923078,0.5833333333333333,0.06473489927911664
12,3,7,5,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20120404,F,20170148,M,0.0,0.0,0.5384615384615385,0.41666666666666663,0.0
12,3,6,6,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20101152,D,20150346,P,0.6020599913279624,0.0,0.46153846153846156,0.5,0.053274789250091624
14,1,7,7,21,8.60437,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20160148,T,20160124,E,0.9347190773899169,0.0,0.5384615384615385,0.5833333333333333,0.08271096331472028
11,4,3,8,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20110591,U,20111335,F,0.3010299956639812,0.0,0.23076923076923078,0.6666666666666666,0.026637394625045812
14,1,6,8,22,70.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20170225,D,20170243,U,1.845098040014257,0.0,0.46153846153846156,0.6666666666666666,0.16326813049095443
12,3,5,7,19,1.28306,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20120445,M,20111355,D,0.10824696585243018,0.0,0.38461538461538464,0.5833333333333333,0.009578504427823195
13,2,8,5,18,1.26265,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20150136,M,20130518,S,0.10128298307001873,0.0,0.6153846153846154,0.41666666666666663,0.008962278934652802
12,3,3,9,21,254.127,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,100-999,20170220,F,20100550,M,2.405050809592168,0.0,0.23076923076923078,0.75,0.21281695655307054
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20170378,U,20160154,M,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
12,3,6,6,18,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20100231,F,20170262,U,0.9030899869919435,0.0,0.46153846153846156,0.5,0.07991218387513743
15,0,8,7,22,300.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,100-999,20180077,D,20180023,U,2.4771212547196626,0.0,0.6153846153846154,0.5833333333333333,0.2191942907566915
12,3,8,4,16,1.26222,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20120430,M,20101007,U,0.10113505733204099,0.0,0.6153846153846154,0.3333333333333333,0.008949189354496435
12,3,7,5,17,3.89984,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20120459,M,20111383,D,0.591046789451494,0.0,0.5384615384615385,0.41666666666666663,0.0523002584435462
11,4,4,7,18,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110134,U,20100506,M,1.0,0.0,0.3076923076923077,0.5833333333333333,0.0884875095795413
12,3,5,7,19,2.08051,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20120180,D,20110760,M,0.31816980757639785,0.0,0.38461538461538464,0.5833333333333333,0.028154053895837316
10,5,3,7,17,1.17721,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20200129,D,20110541,M,0.0708539426276864,0.0,0.23076923076923078,0.5833333333333333,0.006269688927015671
13,2,6,7,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20100867,M,20180227,D,0.3010299956639812,0.0,0.46153846153846156,0.5833333333333333,0.026637394625045812
13,2,7,6,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20130122,S,20150129,F,0.3010299956639812,0.0,0.5384615384615385,0.5,0.026637394625045812
12,3,4,8,20,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20110381,M,20130522,S,0.47712125471966244,0.0,0.3076923076923077,0.6666666666666666,0.042219271597608896
14,1,5,9,23,3.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-7,7:743,0-99,20180198,M,20200075,M,0.47712125471966244,0.0,0.38461538461538464,0.75,0.042219271597608896
9,6,3,6,15,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20110867,D,20190284,M,0.0,0.0,0.23076923076923078,0.5,0.0
13,2,8,5,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20150390,M,20101408,M,0.3010299956639812,0.0,0.6153846153846154,0.41666666666666663,0.026637394625045812
13,2,6,7,20,30.2392,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20170178,P,20130301,U,1.4805702974051838,0.0,0.46153846153846156,0.5833333333333333,0.1310119783748255
13,2,9,4,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20130276,U,20110592,F,0.3010299956639812,0.0,0.6923076923076923,0.3333333333333333,0.026637394625045812
13,2,6,7,20,200.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,100-999,20140070,S,20110123,M,2.3010299956639813,0.0,0.46153846153846156,0.5833333333333333,0.20361241378412842
13,2,9,4,17,31.9929,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20170399,S,20110031,M,1.505053608540316,0.0,0.6923076923076923,0.3333333333333333,0.1331784456034344
13,2,6,7,20,1.04232,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20130073,D,20120399,M,0.018001071073835088,0.0,0.46153846153846156,0.5833333333333333,0.001592869949087986
10,5,3,7,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20150086,U,20120647,U,0.47712125471966244,0.0,0.23076923076923078,0.5833333333333333,0.042219271597608896
12,3,6,6,18,30.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20140046,A,20140006,S,1.4771212547196624,0.5,0.46153846153846156,0.5,0.13070678117715018
11,4,5,6,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150266,M,20110062,M,0.3010299956639812,0.0,0.38461538461538464,0.5,0.026637394625045812
14,1,6,8,22,416.325,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,100-999,20110716,F,20110605,D,2.6194324907235607,0.0,0.46153846153846156,0.6666666666666666,0.2317870576158628
11,4,6,5,16,2.84076,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,14-0047,M,20100703,D,0.4534345441493816,0.0,0.46153846153846156,0.41666666666666663,0.040123293569113344
13,2,5,8,21,3.62988,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20110945,M,20100813,M,0.5598922679564271,0.0,0.38461538461538464,0.6666666666666666,0.04954347242430544
13,2,3,10,23,2.1675,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20200114,U,20100763,M,0.3359591061482479,0.0,0.23076923076923078,0.8333333333333333,0.02972818462362722
13,2,9,4,17,2.83865,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20150005,M,20101012,F,0.45311184816547617,0.0,0.6923076923076923,0.3333333333333333,0.040094739005146235
14,1,9,5,19,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20120225,M,20130483,U,0.47712125471966244,0.0,0.6923076923076923,0.41666666666666663,0.042219271597608896
12,3,6,6,18,1.11231,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20170355,P,20120188,A,0.046225841676636605,0.0,0.46153846153846156,0.5,0.004090409608183741
12,3,5,7,19,4.00207,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20120653,M,20100894,M,0.6022846805890142,0.0,0.38461538461538464,0.5833333333333333,0.05329467144323136
12,3,8,4,16,1.59557,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20180208,M,20111482,U,0.2029158620844422,0.0,0.6153846153846154,0.3333333333333333,0.01795551929003796
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20170408,U,20150266,M,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
11,4,4,7,18,2.13448,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20120210,A,20100603,F,0.3292920898355237,0.0,0.3076923076923077,0.5833333333333333,0.029138236953788078
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20120355,U,20170300,M,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
10,5,7,3,13,1.35995,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20200103,U,20101410,F,0.13352294136781115,0.0,0.5384615384615385,0.25,0.01181511255337272
11,4,5,6,17,4.72414,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20210006,P,20111083,M,0.6743227594593719,0.0,0.38461538461538464,0.5,0.05966914163736389
10,5,3,7,17,10.3908,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20170412,M,20100643,D,1.0166489856910024,0.0,0.23076923076923078,0.5833333333333333,0.08996073686036352
14,1,10,4,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20160126,A,20170083,P,0.6020599913279624,0.0,0.7692307692307693,0.3333333333333333,0.053274789250091624
12,3,7,5,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20101093,F,20180024,U,0.47712125471966244,0.0,0.5384615384615385,0.41666666666666663,0.042219271597608896
11,4,5,6,17,1.04209,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20210187,P,20120555,M,0.017905228383344133,0.0,0.38461538461538464,0.5,0.0015843890680950386
11,4,2,9,20,7.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20101459,S,20190129,U,0.8450980400142568,0.0,0.15384615384615385,0.75,0.07478062091141312
11,4,6,5,16,23.5946,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20150328,S,20100636,F,1.37281261913329,0.0,0.46153846153846156,0.41666666666666663,0.12147676978647216
13,2,5,8,21,8.09115,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20210239,F,20150017,M,0.9080102525343674,0.0,0.38461538461538464,0.6666666666666666,0.08034756591945655
13,2,7,6,19,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20160323,U,20100169,F,1.0,0.0,0.5384615384615385,0.5,0.0884875095795413
13,2,6,7,20,600.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,100-999,20110773,D,20170477,P,2.7781512503836434,0.0,0.46153846153846156,0.5833333333333333,0.24583168538173727
11,4,4,7,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20190294,S,20170225,S,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
14,1,10,4,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20100793,M,20110706,M,0.0,0.0,0.7692307692307693,0.3333333333333333,0.0
12,3,6,6,18,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20111337,F,20210003,M,0.47712125471966244,0.0,0.46153846153846156,0.5,0.042219271597608896
13,2,4,9,22,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20150222,M,20120350,S,0.47712125471966244,0.0,0.3076923076923077,0.75,0.042219271597608896
12,3,6,6,18,8.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20111256,D,20111123,D,0.9030899869919435,0.0,0.46153846153846156,0.5,0.07991218387513743
12,3,6,6,18,3.73466,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20120165,M,20110363,M,0.5722510701821903,0.0,0.46153846153846156,0.5,0.050637072054649325
12,3,8,4,16,3.22697,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20190063,M,20140412,F,0.5087949279403106,0.0,0.6153846153846154,0.3333333333333333,0.045021996060140256
10,5,3,7,17,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130172,M,20210325,S,0.47712125471966244,0.0,0.23076923076923078,0.5833333333333333,0.042219271597608896
13,2,9,4,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20110727,M,20140024,F,0.3010299956639812,0.0,0.6923076923076923,0.3333333333333333,0.026637394625045812
13,2,6,7,20,1.83544,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130116,F,20110422,M,0.26374019211169264,0.0,0.46153846153846156,0.5833333333333333,0.023337712775993464
12,3,6,6,18,2.76854,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20120106,U,20110730,M,0.4422508026009886,0.0,0.46153846153846156,0.5,0.03913367213171481
11,4,4,7,18,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20100878,S,20120704,M,0.6020599913279624,0.0,0.3076923076923077,0.5833333333333333,0.053274789250091624
12,3,4,8,20,4.43331,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20170476,F,20170218,U,0.6467281004809771,0.0,0.3076923076923077,0.6666666666666666,0.057227358986669
12,3,7,5,17,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110033,U,20100335,F,1.3010299956639813,0.0,0.5384615384615385,0.41666666666666663,0.11512490420458711
13,2,8,5,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150103,M,20180117,U,0.0,0.0,0.6153846153846154,0.41666666666666663,0.0
11,4,3,8,19,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150080,U,20110961,F,0.6020599913279624,0.0,0.23076923076923078,0.6666666666666666,0.053274789250091624
13,2,8,5,18,1.16609,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20190063,M,20140388,M,0.06673207100186722,0.0,0.6153846153846154,0.41666666666666663,0.005904954772040356
12,3,5,7,19,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20170110,M,20111152,F,1.3010299956639813,0.0,0.38461538461538464,0.5833333333333333,0.11512490420458711
11,4,6,5,16,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20160173,S,20100952,M,0.6020599913279624,0.0,0.46153846153846156,0.41666666666666663,0.053274789250091624
12,3,4,8,20,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20110864,F,20130001,S,0.6020599913279624,0.0,0.3076923076923077,0.6666666666666666,0.053274789250091624
12,3,6,6,18,100.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,100-999,20110619,M,20170022,S,2.0,0.5,0.46153846153846156,0.5,0.1769750191590826
